aero_drag,aero_lift,aero_mom,damp_edge,damp_flap,damp_tors
0.0005254221306852532,0.00017079427712572877,-5.012201660318457e-05,-2.6845423402859104e-05,-1.767010120797151e-05,-5.225855056374581e-06
0.0005301409206548105,6.135538983741145e-05,-4.510351534706223e-05,-3.378181855401162e-05,-1.297701934708606e-05,-4.183957029088568e-06
0.0005328289372461099,-4.6212256122446884e-05,-3.985310667164542e-05,-4.1345522303461553e-05,-9.061462219797126e-06,-3.2455219791407785e-06
0.0005334735585977149,-0.00015179670865080286,-3.4378843439504974e-05,-4.9474289655088456e-05,-5.893500415898819e-06,-2.4165946503307597e-06
0.0005320775274128029,-0.0002552921600822213,-2.8689752601269915e-05,-5.810300278523606e-05,-3.44136476233741e-06,-1.7026105231105132e-06
0.0005286584250514589,-0.00035659906143336223,-2.279581220162608e-05,-6.716424000343701e-05,-1.6717328620347593e-06,-1.108364417667972e-06
0.0005232414827935897,-0.0004555265713316155,-1.6706930447697712e-05,-7.65888526405906e-05,-5.500069207021428e-07,-6.37982861024613e-07
0.0005158354732879448,-0.0005512622228116898,-1.0432795560182559e-05,-8.630654306529402e-05,-4.0581282168392316e-08,-2.9490027215187995e-07
0.0005065410056159812,-0.0006444083080268631,-3.997639166014396e-06,-9.625040866543969e-05,-1.0720021384141234e-07,-8.185216322668813e-08
0.0004954267277617903,-0.000735025588458795,2.5835747635680476e-06,-0.00010637869642605749,-7.152465832262443e-07,-8.068984431503103e-10
0.00048256328472879716,-0.0008230648012002813,9.297709408432926e-06,-0.00011662497727373271,-1.831046850963413e-06,-5.2750681070076274e-08
0.0004680310983178551,-0.0009084802423965026,1.6131104688390737e-05,-0.00012692270682440404,-3.420368306492773e-06,-2.3795072070718604e-07
0.0004519192579079033,-0.0009912318254957047,2.306947834729728e-05,-0.00013720613241898348,-5.448620206741373e-06,-5.559659719180255e-07
0.0004343243899503582,-0.0010712849508209314,3.009797956877888e-05,-0.00014741076206704204,-7.881054416971285e-06,-1.0056488517977966e-06
0.0004153495068117175,-0.0011486103198876702,3.720125150829236e-05,-0.00015747380220202843,-1.0682952325768305e-05,-1.5851507947556596e-06
0.0003951028464235181,-0.0012231837410462566,4.436349752805488e-05,-0.00016733456811862405,-1.3819797796814401e-05,-2.2919318818022575e-06
0.0003736967182122451,-0.0012949859287618994,5.1568550434088674e-05,-0.00017693486420773333,-1.7257435907746244e-05,-3.1227745126893936e-06
0.00035124636980668787,-0.0013640022977994127,5.879994411453482e-05,-0.0001862193314791834,-2.096221739684302e-05,-4.073801056558455e-06
0.0003278688876641354,-0.0014302227535272338,6.604098696426151e-05,-0.0001951357603698183,-2.4901128907508356e-05,-5.140495385873715e-06
0.0003036821432678439,-0.001493641479516816,7.327483647230129e-05,-0.00020363536734347397,-2.904190927158521e-05,-6.317728167959944e-06
0.00027880379498522825,-0.0015542567235772675,8.048457434892513e-05,-0.0002116730342866627,-3.3353152204248165e-05,-7.59978575893496e-06
0.00025335035406979037,-0.0016120705833197998,8.765328157931902e-05,-0.00021920751017892866,-3.7804395894928845e-05,-8.980402516507356e-06
0.00022741378298062162,-0.00166608552328936,9.475499809854548e-05,-0.0002262015749709185,-4.236620007179686e-05,-1.0452796321558462e-05
0.00020112034619291814,-0.0017169379093217633,0.0001017769099705161,-0.000232622166020496,-4.701021119098421e-05,-1.2009707073667742e-05
0.00017456939067996425,-0.0017651794987774473,0.00010870704410699128,-0.0002384579252571861,-5.171580121682615e-05,-1.364312837521312e-05
0.0001478559226500975,-0.0018108493336701753,0.00011552993887303446,-0.00024369117467701039,-5.646018413492375e-05,-1.5344800089487685e-05
0.00012107909257430235,-0.0018539671400631006,0.00012223038592311527,-0.00024829976417325457,-6.121852592595574e-05,-1.7106295576392092e-05
9.433395085923222e-05,-0.0018945535293671803,0.00012879354702966542,-0.0002522653963976643,-6.596692069934642e-05,-1.8918923465026345e-05
6.771078773750599e-05,-0.001932630239585825,0.00013520498856600728,-0.00025557377966986907,-7.068250108106846e-05,-2.0773758030742406e-05
4.129475225475099e-05,-0.0019682199899416666,0.00014145073623168846,-0.00025821461362372875,-7.534347590052183e-05,-2.2661686162718443e-05
1.5165548056690994e-05,-0.002001346340282051,0.00014751732723659327,-0.0002601815457047518,-7.992915905418561e-05,-2.4573455791141913e-05
-1.060280156861635e-05,-0.0020320335634751337,0.00015339185880412193,-0.00026147210242800136,-8.441999166464666e-05,-2.6499724914367593e-05
-3.59421222019163e-05,-0.002060306530681569,0.00015906203274475647,-0.00026208759713153745,-8.879755814609135e-05,-2.8431110901010203e-05
-6.079019361095281e-05,-0.0020861906091391618,0.00016451619592032312,-0.00026203301602942703,-9.304459673560055e-05,-3.035823975900314e-05
-8.509079562528713e-05,-0.002109711572044964,0.00016974337646280202,-0.0002613168844454626,-9.714500502798072e-05,-3.227179506698305e-05
-0.0001087936987115188,-0.0021308955200753958,0.00017473331565362904,-0.0002599511151669415,-0.00010108384102827002,-3.41625662693087e-05
-0.0001318546036979079,-0.002149768814051603,0.00017947649541046558,-0.00025795084088440487,-0.00010484732020603157,-3.602149604350742e-05
-0.00015423503530694765,-0.002166358018227213,0.00018396416136578676,-0.0002553342326951695,-0.00010842280900513078,-3.7839726459459186e-05
-0.000175902194285905,-0.0021806898536546387,0.00018818834155931192,-0.00025212230663251324,-0.00011179881522729877,-3.960864366123995e-05
-0.00019682877297675446,-0.0021927911610680967,0.00019214186079832607,-0.00024833872015593545,-0.0001149649756739374,-4.131992081698182e-05
-0.00021699273915254543,-0.002202688872709374,0.0001958183507724536,-0.0002440095604879688,-0.00011791204139304008,-4.296555909715827e-05
-0.0002363770928702966,-0.0022104099925170156,0.0001992122560361702,-0.00023916312662682917,-0.00012063186084365723,-4.453792645930676e-05
-0.0002549696009619255,-0.0022159815840947657,0.00020231883599833588,-0.00023382970678887513,-0.00012311736125315806,-4.602979403492698e-05
-0.00027276251360944194,-0.0022194307658773265,0.00020513416307975257,-0.00022804135295698057,-0.00012536252840954484,-4.743436993422119e-05
-0.00028975226723992247,-0.0022207847129154584,0.00020765511721895007,-0.00022183165411925713,-0.00012736238509671586,-4.8745330304129264e-05
-0.00030593917773033747,-0.002220070664710804,0.00020987937692227977,-0.00021523550968857448,-0.00012911296834956914,-4.9956847496148625e-05
-0.0003213271276491294,-0.002217315938539281,0.00021180540706851073,-0.00020828890449477744,-0.00013061130567694292,-5.106361522198083e-05
-0.00033589058630560664,-0.0022112524900100563,0.00021341235528718418,-0.00020102868663690756,-0.00013185539037180468,-5.206087059615437e-05
-0.0003496625294469506,-0.0022027530717113534,0.00021471133528000436,-0.00019349234938195942,-0.0001328441560049716,-5.294441298715477e-05
-0.0003626947992226377,-0.00219232606730932,0.00021571056275899599,-0.00018573338086542892,-0.00013358828056571158,-5.3709993959657335e-05
-0.0003750129018363677,-0.0021800297436732744,0.00021641220614185914,-0.00017779476814456981,-0.0001340929259032524,-5.4354320286624325e-05
-0.00038663468355814765,-0.002165907742426628,0.00021681874351526644,-0.0001697138092140885,-0.00013436036658352214,-5.4874969896497273e-05
-0.0003975790574475015,-0.0021500033897274,0.00021693331117011058,-0.00016152726830994288,-0.00013439348734288917,-5.527016294040575e-05
-0.00040786600316214774,-0.0021323600235915487,0.00021675966354330368,-0.00015327131775319706,-0.00013419584196301332,-5.55387389319713e-05
-0.00041751633534788774,-0.0021130209898306976,0.00021630214006017727,-0.000144981386448453,-0.00013377162468433847,-5.5680153946995304e-05
-0.0004265514819338322,-0.002092029633166732,0.00021556563158382834,-0.0001366920170352881,-0.0001331256394005043,-5.569447546980287e-05
-0.00043499327953162804,-0.002069429291436271,0.00021455554623265707,-0.00012843673389475777,-0.00013226326886212262,-5.558237412063493e-05
-0.00044286378624325425,-0.0020452632927756673,0.00021327777475609565,-0.00012024792210581114,-0.0001311904439106947,-5.534511234930837e-05
-0.0004501851118021596,-0.002019574955473457,0.00021173865566190611,-0.00011215671734024542,-0.000129913612703368,-5.498453022134171e-05
-0.0004569792648034596,-0.0019924075901839996,0.00020994494027707126,-0.00010419290662763299,-0.00012843970989057834,-5.450302843734303e-05
-0.0004632680166343254,-0.0019638045042031376,0.00020790375791189484,-9.638483986814761e-05,-0.00012677612570991223,-5.390354873768337e-05
-0.0004690727815916093,-0.0019338090075184215,0.00020562258128425996,-8.875935192659778e-05,-0.00012493067496583614,-5.318955185591321e-05
-0.0004744145125694381,-0.0019024644203576454,0.00020310919234874043,-8.134169509799978e-05,-0.00012291156586846576,-5.236499319284185e-05
-0.00047931361161259844,-0.0018698140819697019,0.00020037164866277705,-7.415548169987145e-05,-0.00012072736871266776,-5.1434296391884095e-05
-0.0004837898545629695,-0.0018359013603825671,0.00019741825040935199,-6.72226365131262e-05,-0.00011838698438450695,-5.0402325002291805e-05
-0.00048786232897043524,-0.0018007696628967117,0.00019425750818449224,-6.0563358765868626e-05,-0.0001158996126903762,-4.927435242245867e-05
-0.0004915493844034206,-0.0017644624470796203,0.00019089811164514346,-5.419609332998301e-05,-0.00011327472051221725,-4.8056030319478924e-05
-0.0004948685942642533,-0.0017270232320422442,0.0001873488991027806,-4.8137510779485815e-05,-0.00011052200980051544,-4.675335572384656e-05
-0.0004978367282034034,-0.0016884956097869982,0.00018361882813605873,-4.240249594197075e-05,-0.00010765138542518984,-4.537263699969368e-05
-0.0005004430376141164,-0.0016474245159074671,0.00017967138817375186,-3.700414455989551e-05,-0.00010467292291303463,-4.3920458891344425e-05
-0.000502728227645916,-0.0016053449130360331,0.00017555647949011062,-3.195376766685297e-05,-0.0001015968361094423,-4.240364684650464e-05
-0.000504738602822002,-0.001562546017140945,0.00017128938791844892,-2.727070656108965e-05,-9.844807261663101e-05,-4.0827866313168284e-05
-0.000506488963905784,-0.001519082520506524,0.00016687959147173106,-2.2961180912612642e-05,-9.52380192272129e-05,-3.9200249163868585e-05
-0.000507989246626436,-0.0014749993867734677,0.0001623364513777495,-1.9028335156211227e-05,-9.197608887524999e-05,-3.7528317722429926e-05
-0.0005092485182230168,-0.0014303409089321756,0.00015766927304914545,-1.547370051251655e-05,-8.86715943388098e-05,-3.581970224444139e-05
-0.0005102751286906195,-0.0013851509346445236,0.0001528872790176976,-1.2297270097275864e-05,-8.533376957375039e-05,-3.408208811475806e-05
-0.0005110767536606786,-0.0013394728868904434,0.00014799959005904576,-9.497552764530895e-06,-8.19717464831889e-05,-3.23231777820636e-05
-0.0005116604351173844,-0.0012933497789385617,0.00014301520800642548,-7.071629869750072e-06,-7.859453100073592e-05,-3.055065387106222e-05
-0.0005120326224725236,-0.0012468242283485058,0.000137942999938396,-5.015215031546102e-06,-7.521097966841216e-05,-2.8772143169644768e-05
-0.0005121992135965776,-0.0011999384699923202,0.00013279168370640673,-3.3227165438614435e-06,-7.182977680579529e-05,-2.6995181633459847e-05
-0.0005121655953763332,-0.0011527343679749987,0.00012756981477395752,-1.987302094166735e-06,-6.845941234177996e-05,-2.5227180554675897e-05
-0.0005119366834153115,-0.0011052534263421678,0.0001222857743351099,-1.0009654548770364e-06,-6.510816037873066e-05,-2.347539403136096e-05
-0.0005115169605435424,-0.0010575367984769699,0.00011694775867780414,-3.5459482767296364e-07,-6.178405856043912e-05,-2.1746887864134696e-05
-0.0005109105138513293,-0.0010096252950964335,0.00011156376975453902,-3.8042533029932244e-08,-5.84948883145389e-05,-2.0048509996036428e-05
-0.000510121070004513,-0.0009615593907726404,0.00010614160692053596,-4.019575022267168e-08,-5.524815603778127e-05,-1.8386862600416436e-05
-0.0005091520286429215,-0.0009133792289115823,0.00010068885979810058,-3.4904802628246347e-07,-5.2051075292305485e-05,-1.6768275911326805e-05
-0.0005080064937021981,-0.0008651246251347455,9.521290222360481e-05,-9.51771285738949e-07,-4.891055007654193e-05,-1.519878387921816e-05
-0.0005066873025371997,-0.0008168350690203247,8.972088723285866e-05,-1.8347880864891164e-06,-4.5833159232580646e-05,-1.3684101724220239e-05
-0.000505364551904449,-0.0007708124003109938,8.4218646900648e-05,-2.983843880693732e-06,-4.282514204662334e-05,-1.2229605447809568e-05
-0.0005040080505929602,-0.0007261152906469177,7.871316553166755e-05,-4.384079053204875e-06,-3.9892385095940464e-05,-1.0840313353118655e-05
-0.0005023913792789698,-0.0006802424398733665,7.320786793991683e-05,-6.032852053470776e-06,-3.700878902312448e-05,-9.520838933689765e-06
-0.0005004624566454009,-0.0006330667354695326,6.770639146698424e-05,-7.932101466745628e-06,-3.4156871888168607e-05,-8.27541956059382e-06
-0.0004982356527646614,-0.00058463153077444,6.221577069776038e-05,-1.00746590705253e-05,-3.134918615760487e-05,-7.107813987603704e-06
-0.0004957255052846672,-0.0005349834961300387,5.6742614235397035e-05,-1.2452336304735556e-05,-2.8598128578110964e-05,-6.021319353321649e-06
-0.000492946070907759,-0.00048417229818203326,5.129331092800684e-05,-1.5055950563430288e-05,-2.591577905070289e-05,-5.018884235004009e-06
-0.0004899108920686393,-0.00043225058446617377,4.5874026762106584e-05,-1.787537174348374e-05,-2.331384620316565e-05,-4.103102296153582e-06
-0.0004866329807223838,-0.0003792739605583389,4.049069836523322e-05,-2.0899572866803285e-05,-2.080361616962474e-05,-3.2762051567035783e-06
-0.00048312480613092816,-0.00032530095837081407,3.514902737457837e-05,-2.4116683428153707e-05,-1.8395903333223398e-05,-2.5400567663552563e-06
-0.00047939828604828425,-0.0002703929954936412,2.9854475737773058e-05,-2.7514045154914375e-05,-1.6101003199896745e-05,-1.8961493284007666e-06
-0.0004754647810005806,-0.00021461432553493995,2.4612261929648212e-05,-3.107826989872972e-05,-1.3928647597582177e-05,-1.3456007742342268e-06
-0.0004713350913626688,-0.0001580319794341764,1.9427358064917254e-05,-3.479529938550951e-05,-1.1887962387499833e-05,-8.891537812770273e-07
-0.0004670260499968456,-0.00010072573602896734,1.430450807387876e-05,-3.865046655689512e-05,-9.987427864751585e-06,-5.271763204497851e-07
-0.0004628115931491722,-4.291101985442623e-05,9.24869769167597e-06,-4.262855824457494e-05,-8.234842015570359e-06,-2.596637129509408e-07
-0.0004584077214612262,1.640475184425935e-05,4.263262277630612e-06,-4.6715053245009255e-05,-6.636786148661338e-06,-8.624246541237933e-08
-0.0004537482970890231,7.751287648591061e-05,-6.475018258853002e-07,-5.094408269488402e-05,-5.181514373094939e-06,-6.177273713711319e-09
-0.00044885013247864474,0.0001403587859992186,-5.478957829427415e-06,-5.530415244116283e-05,-3.88217253672544e-06,-1.8345552920999703e-08
-0.0004437288762428937,0.00020488734959488663,-1.0227076862016828e-05,-5.978390545572571e-05,-2.751038481260775e-06,-1.2129790156161378e-07
-0.000438399604108279,0.0002710375673888059,-1.4888076764235768e-05,-6.437131295644381e-05,-1.799765624895311e-06,-3.132967781910935e-07
-0.0004328767686280014,0.00033874255502698537,-1.945842299627554e-05,-6.905371611854744e-05,-1.0393128931500799e-06,-5.923245825487085e-07
-0.00042717417428112805,0.00040792947383758307,-2.3934829959698994e-05,-7.38178629385172e-05,-4.798808076805021e-07,-9.560925103010605e-07
-0.0004213049570382493,0.000478519477403244,-2.8314261709663852e-05,-7.864994784773189e-05,-1.3084972428241388e-07,-1.4020502196759376e-06
-0.0004153374394665158,0.0005507692205787068,-3.259393197893975e-05,-8.353565377723021e-05,-7.205240785601864e-10,-1.9273962716175087e-06
-0.00040934285620349296,0.0006252260085386969,-3.6771303525172814e-05,-8.84601965802717e-05,-9.705801764284621e-08,-2.529089301368152e-06
-0.0004031940856870873,0.0007013792430796029,-4.084348275739405e-05,-9.341835320914721e-05,-4.273198805579526e-07,-3.2038598773321834e-06
-0.00039688289458464176,0.0007793113033929184,-4.480686758369935e-05,-9.841696778320588e-05,-1.0013402713720886e-06,-3.9482230011714e-06
-0.00039042296717516566,0.0008589368952538481,-4.865931303077033e-05,-0.00010344203516361734,-1.82803645253817e-06,-4.7585126873371905e-06
-0.0003838269501850599,0.0009401667619900965,-5.23990108551134e-05,-0.00010847964591077315,-2.9153702476003594e-06,-5.630931565030321e-06
